1|'Колпинский'|'Понтонный'|'Александра Товпеко'|11|||6000001|||||||||||||||||||||||||||||
43|'Колпинский'|'Колпино'|'Братьев Радченко'|29|||6000043|||||||||||||||||||||||||||||
44|'Колпинский'|'Колпино'|'Братьев Радченко'|31|||6000044|||||||||||||||||||||||||||||
45|'Колпинский'|'Колпино'|'Братьев Радченко'|'7/25'|||6000045|||'другое'|'индивидуальный'|1971|'кирпичные'|7|0|1|43|||2617.58|379.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|0|1|1|1|0
46|'Колпинский'|'Колпино'|'Вавилова'|11|||6000046|||'панельный'||1969|'панельные'|5||5|100|4483.7|4483.7|3060.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
47|'Колпинский'|'Колпино'|'Вавилова'|'2/6'|||6000047|||'другое'|'индивидуальный'|1959|'кирпичные'|3|0|2|27|||1344.05||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
48|'Колпинский'|'Колпино'|'Вавилова'|22|||6000048|||'панельный'||1969|'панельные'|5||6|118|5387|5387|3627.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
49|'Колпинский'|'Колпино'|'Вавилова'|24|||6000049|||'панельный'||1970|'панельные'|5||4|80|3539.7|3539.7|2344.4||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
50|'Колпинский'|'Колпино'|'Вавилова'|26|||6000050|||'панельный'||1970|'панельные'|5||4|80|3538.8|3538.8|2312.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
51|'Колпинский'|'Колпино'|'Вавилова'|4|||6000051|||'другое'|'индивидуальный'|1959|'кирпичные'|3|0|2|24|||1176.33||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
52|'Колпинский'|'Колпино'|'Вавилова'|7|||6000052|||'панельный'||1969|'панельные'|5||5|100|4485.4||3060.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
53|'Колпинский'|'Понтонный'|'Варвары Петровой'|16|||6000053|||||||||||||||||||||||||||||
54|'Колпинский'|'Понтонный'|'Варвары Петровой'|3|||6000054|||'кирпичный'|'индивидуальный'|1955|'кирпичные'|3||2|3|1453|1453|892||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
55|'Колпинский'|'Понтонный'|'Варвары Петровой'|6|||6000055|||||||||||||||||||||||||||||
56|'Колпинский'|'Понтонный'|'Варвары Петровой'|7|||6000056|||||||||||||||||||||||||||||
57|'Колпинский'|'Понтонный'|'Варвары Петровой'|8|||6000057|||||||||||||||||||||||||||||
58|'Колпинский'|'Понтонный'|'Варвары Петровой'|9|||6000058|||||||||||||||||||||||||||||
59|'Колпинский'|'Колпино'|'Веры Слуцкой'|11|||6000059|||'другое'|'другое'|1954|'кирпичные'|4|0|3|40|||2367.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
60|'Колпинский'|'Колпино'|'Веры Слуцкой'|14|||6000060|||'другое'|'другое'|1958|'кирпичные'|5|0|4|55|||3413.18|566.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
61|'Колпинский'|'Колпино'|'Веры Слуцкой'|16|||6000061|||'другое'|'1-528КП-82'|1960|'кирпичные'|5|0|4|60|||3736.53||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
62|'Колпинский'|'Колпино'|'Веры Слуцкой'|19|||6000062|||'панельный'||1976|'панельные'|9||22|815|39490.04||23962.58||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|22|0|6|6|6|0
63|'Колпинский'|'Колпино'|'Веры Слуцкой'|32|||6000063|||'кирпичный'||1969|'кирпичные'|9||5|248|11259.72||7201.64||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|0|1|2|2|0
64|'Колпинский'|'Колпино'|'Веры Слуцкой'|34|||6000064|||'панельный'||1969|'панельные'|5||6|110|5128.07||3422.31||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
65|'Колпинский'|'Колпино'|'Веры Слуцкой'|38|||6000065|||||||||||||||||||||||||||||
66|'Колпинский'|'Колпино'|'Веры Слуцкой'|40|||6000066|||'панельный'||1969|'панельные'|5||6|118|5451.23||3718.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
67|'Колпинский'|'Колпино'|'Веры Слуцкой'|48|||6000067|||||||||||||||||||||||||||||
68|'Колпинский'|'Колпино'|'Веры Слуцкой'|50|||6000068|||||||||||||||||||||||||||||
69|'Колпинский'|'Колпино'|'Веры Слуцкой'|54|||6000069|||'кирпичный'||1972|'кирпичные'|9||1|39|6547||3854||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|0|0
70|'Колпинский'|'Колпино'|'Веры Слуцкой'|7|||6000070|||'другое'|'другое'|1954|'кирпичные'|4|0|3|40|||2415.25||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
71|'Колпинский'|'Колпино'|'Веры Слуцкой'|81|||6000071|||||||||||||||||||||||||||||
72|'Колпинский'|'Колпино'|'Веры Слуцкой'|83|||6000072||||'индивидуальный'|1988|'кирпичные'|9||1|39|1690.7||930.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|0|1|1|1|0
73|'Колпинский'|'Колпино'|'Веры Слуцкой'|85|||6000073|||'панельный'||1987|'панельные'|9||6|224|11754.7||7584.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|0|1|2|2|0
74|'Колпинский'|'Колпино'|'Веры Слуцкой'|87|||6000074|||'кирпичный'||1972|'кирпичные'|9||4|231|11169.44||7106.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|0|1|2|2|0
75|'Колпинский'|'Колпино'|'Веры Слуцкой'|89|2||6000075|||'панельный'||1971|'панельные'|9||5|179|9685.13||6265.05||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|0|1|0|0|0
76|'Колпинский'|'Колпино'|'Веры Слуцкой'|89|3||6000076|||'панельный'||1972|'панельные'|5||4|80|3489.24||2321.84||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
77|'Колпинский'|'Колпино'|'Веры Слуцкой'|89|4||6000077|||'панельный'||1972|'панельные'|5||4|80|3465.62||2333.46||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
78|'Колпинский'|'Колпино'|'Веры Слуцкой'|91|||6000078|||'кирпичный'||1972|'кирпичные'|9||4|231|11239.88||7201.23||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|0|1|0|0|0
79|'Колпинский'|'Колпино'|'Веры Слуцкой'|9|||6000079|||'другое'|'другое'|1955|'кирпичные'|4|0|3|33|||2137.58|1261.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|1|1|0
80|'Колпинский'|'Колпино'|'Вокзальная'|11|||6000080|||'панельный'|'индивидуальный'|1950|'панельные'|3|0|1|12|836.6|836.6|782.7|53.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
81|'Колпинский'|'Колпино'|'Вокзальная'|12|||6000081|||'панельный'|'индивидуальный'|1951|'панельные'|3|0|1|12|768.28|768.28|700.78|67.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
82|'Колпинский'|'Колпино'|'Вокзальная'|'13/11'|||6000082|||'панельный'|'индивидуальный'|1952|'панельные'|3|0|3|18|1743.01|1743.01|1496.91|246.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
83|'Колпинский'|'Колпино'|'Вокзальная'|14|||6000083|||'панельный'|'индивидуальный'|1951|'панельные'|3|0|2|14|1377.57|1377.57|1231.07|146.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
84|'Колпинский'|'Колпино'|'Вокзальная'|16|||6000084|||'панельный'|'индивидуальный'|1950|'панельные'|3|0|1|12|713.49|713.49|644.39|69.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
85|'Колпинский'|'Колпино'|'Вокзальная'|'18/13'|||6000085|||'панельный'|'индивидуальный'|1951|'панельные'|2|0|4|20|1484.8|1164.18|1015.18|149|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
86|'Колпинский'|'Колпино'|'Вокзальная'|6|||6000086|||'панельный'|'индивидуальный'|1949|'панельные'|3|0|1|12|705.6|705.6|643.2|62.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
87|'Колпинский'|'Колпино'|'Вокзальная'|9|||6000087|||'кирпичный'|'индивидуальный'|1954|'кирпичные'|3|0|2|15|1157.12|1157.12|1061.42|95.7|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
88|'Колпинский'|'Колпино'|'Володарского'|11|||6000088|||||||||||||||||||||||||||||
89|'Колпинский'|'Колпино'|'Володарского'|13|||6000089|||||||||||||||||||||||||||||
90|'Колпинский'|'Колпино'|'Володарского'|15|||6000090|||'кирпичный'|'1-528КП-82'|1969|'кирпичные'|9||1|45|2002.6||1249.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|0|1|1|1|0
91|'Колпинский'|'Колпино'|'Володарского'|17|||6000091|||||||||||||||||||||||||||||
92|'Колпинский'|'Колпино'|'Володарского'|21|||6000092|||'кирпичный'|'1-528КП-82'|1971|'кирпичные'|9||1|45|1980.3||1262.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|0|1|1|1|0
93|'Колпинский'|'Колпино'|'Володарского'|25|||6000093|||'панельный'||1963|'панельные'|5||4|80|3518.4||2433.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|10|
94|'Колпинский'|'Колпино'|'Володарского'|27|||6000094|||||||||||||||||||||||||||||
95|'Колпинский'|'Колпино'|'Володарского'|29|||6000095|||||||||||||||||||||||||||||
96|'Колпинский'|'Колпино'|'Володарского'|7|||6000096|||||||||||||||||||||||||||||
97|'Колпинский'|'Колпино'|'Губина'|12|||6000097|||'другое'|'другое'|1959|'кирпичные'|4|0|2|32|||1857.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
98|'Колпинский'|'Колпино'|'Губина'|13|||6000098|||||||||||||||||||||||||||||
99|'Колпинский'|'Колпино'|'Губина'|14|||6000099|||'другое'|'другое'|1959|'кирпичные'|4|0|3|48|||3040.97||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
100|'Колпинский'|'Колпино'|'Губина'|18|||6000100|||'другое'|'другое'|1959|'кирпичные'|4|0|2|32|||1928.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
101|'Колпинский'|'Саперный'|'Дорожная'|'1Б'|||6000101|||||||||||||||||||||||||||||
102|'Колпинский'|'Саперный'|'Дорожная'|1|||6000102|||||||||||||||||||||||||||||
103|'Колпинский'|'Саперный'|'Дорожная'|3|||6000103|||||||||||||||||||||||||||||
104|'Колпинский'|'Саперный'|'Дорожная'|5|||6000104|||||||||||||||||||||||||||||
105|'Колпинский'|'Саперный'|'Дорожная'|7|||6000105|||||||||||||||||||||||||||||
106|'Колпинский'|'Саперный'|'Дорожная'|9|||6000106|||||||||||||||||||||||||||||
107|'Колпинский'|'Металлострой'|'Железнодорожная'|11|||6000107|||'кирпичный'|'индивидуальный'|1950|'кирпичные'|3||3|18|1210.9||435.1||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
108|'Колпинский'|'Металлострой'|'Железнодорожная'|'13/1'|||6000108|||'кирпичный'|'индивидуальный'|1950|'кирпичные'|2||3|14|948.2||353.4||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
109|'Колпинский'|'Металлострой'|'Железнодорожная'|17|||6000109|||'кирпичный'|'индивидуальный'|1949|'кирпичные'|3||3|18|1211.1||560.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
110|'Колпинский'|'Металлострой'|'Железнодорожная'|1|||6000110|||'кирпичный'|'индивидуальный'|1952|'кирпичные'|2||3|18|1309.1||356.7||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
111|'Колпинский'|'Металлострой'|'Железнодорожная'|21|||6000111|||||||||||||||||||||||||||||
112|'Колпинский'|'Металлострой'|'Железнодорожная'|23|||6000112|||||||||||||||||||||||||||||
113|'Колпинский'|'Металлострой'|'Железнодорожная'|3|||6000113|||'кирпичный'|'индивидуальный'|1952|'кирпичные'|2||2|12|694.1|694.1|315.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
114|'Колпинский'|'Металлострой'|'Железнодорожная'|7|||6000114|||'кирпичный'|'индивидуальный'|1949|'кирпичные'|2||2|12|675.7|675.7|337.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
115|'Колпинский'|'Металлострой'|'Железнодорожная'|9|||6000115|||'кирпичный'|'индивидуальный'|1950|'кирпичные'|3||3|18|1207.6|1207.6|421.5||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
116|'Колпинский'|'Понтонный'|'Заводская'|17|||6000116|||||||||||||||||||||||||||||
117|'Колпинский'|'Понтонный'|'Заводская'|2|||6000117|||||||||||||||||||||||||||||
118|'Колпинский'|'Понтонный'|'Заводская'|16|||6000118|||||||||||||||||||||||||||||
119|'Колпинский'|'Понтонный'|'Заводская'|18|||6000119|||||||||||||||||||||||||||||
120|'Колпинский'|'Понтонный'|'Заводская'|1|||6000120|||||||||||||||||||||||||||||
121|'Колпинский'|'Понтонный'|'Заводская'|26|||6000121|||||||||||||||||||||||||||||
122|'Колпинский'|'Понтонный'|'Заводская'|35|||6000122|||||||||||||||||||||||||||||
123|'Колпинский'|'Понтонный'|'Заводская'|3|||6000123|||||||||||||||||||||||||||||
124|'Колпинский'|'Колпино'|'Заводской  проспект'|14|||6000124|||'панельный'||1977|'панельные'|9||6|215|12261.73||7616.28||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|0|2|0|0|0
125|'Колпинский'|'Колпино'|'Заводской  проспект'|16|2||6000125|||'панельный'||1977|'панельные'|9||2|72|4249.6||2777.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|0|0
126|'Колпинский'|'Колпино'|'Заводской  проспект'|16|3||6000126|||'панельный'||1972|'панельные'|9||5|179|9860.6||6694.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|0|1|2|2|0
127|'Колпинский'|'Колпино'|'Заводской  проспект'|18|||6000127|||'панельный'||1976|'панельные'|9||6|215|12236.1||7610||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|0|2|2|2|0
128|'Колпинский'|'Колпино'|'Заводской  проспект'|20|2||6000128|||'панельный'||1977|'панельные'|9||2|71|4232.3||2771.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|1|1|0
129|'Колпинский'|'Колпино'|'Заводской  проспект'|20|3||6000129|||'панельный'||1976|'панельные'|9||5|179|9707.5||6401.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|0|1|2|2|0
130|'Колпинский'|'Колпино'|'Заводской  проспект'|22|||6000130|||'панельный'||1976|'панельные'|9||6|215|12352.9||7673.31||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|0|2|2|2|0
131|'Колпинский'|'Колпино'|'Заводской  проспект'|2|||6000131|||'другое'||1977|'кирпичные'|9|0|1|44|||2492.12||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|1|1|1|1|0
132|'Колпинский'|'Колпино'|'Заводской  проспект'|30|||6000132|||'панельный'||1971|'панельные'|9||3|115|6096.27||3855.28||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|0|0|1|1|0
133|'Колпинский'|'Колпино'|'Заводской  проспект'|32|||6000133|||'панельный'||1971|'панельные'|9||6|216|11483.49||7342.66||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|0|1|1|1|0
134|'Колпинский'|'Колпино'|'Заводской  проспект'|34|||6000134|||'кирпичный'|'1-528КП-82'|1976|'кирпичные'|9||1|44|2475.07||1428.28||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|0|1|1|1|0
135|'Колпинский'|'Колпино'|'Заводской  проспект'|36|||6000135|||'кирпичный'|'индивидуальный'|1980|'кирпичные'|15||1|46|6205||3617||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|3|1|3|0|0|0
136|'Колпинский'|'Колпино'|'Заводской  проспект'|38|||6000136|||'кирпичный'|'индивидуальный'|1980|'кирпичные'|15||1|43|6530||3771||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|3|1|3|0|0|0
137|'Колпинский'|'Колпино'|'Заводской  проспект'|40|||6000137|||||||||||||||||||||||||||||
138|'Колпинский'|'Колпино'|'Заводской  проспект'|42|||6000138|||||||||||||||||||||||||||||
139|'Колпинский'|'Колпино'|'Заводской  проспект'|44|||6000139|||||||||||||||||||||||||||||
140|'Колпинский'|'Колпино'|'Заводской  проспект'|48|||6000140|||||||||||||||||||||||||||||
141|'Колпинский'|'Колпино'|'Заводской  проспект'|4|||6000141|||'другое'||1971|'панельные'|9|0|9|324|||18152.54||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|9|0|1|2|2|0
142|'Колпинский'|'Колпино'|'Заводской  проспект'|52|||6000142|||||||||||||||||||||||||||||
143|'Колпинский'|'Колпино'|'Заводской  проспект'|54|||6000143|||||||||||||||||||||||||||||
144|'Колпинский'|'Колпино'|'Заводской  проспект'|56|||6000144|||||||||||||||||||||||||||||
145|'Колпинский'|'Колпино'|'Заводской  проспект'|58|||6000145|||||||||||||||||||||||||||||
146|'Колпинский'|'Колпино'|'Заводской  проспект'|60|||6000146|||||||||||||||||||||||||||||
147|'Колпинский'|'Колпино'|'Заводской  проспект'|62|||6000147|||||||||||||||||||||||||||||
148|'Колпинский'|'Колпино'|'Заводской  проспект'|6|||6000148|||'другое'||1971|'панельные'|9|0|4|79|||4160.65||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|1|1|0
149|'Колпинский'|'Колпино'|'Загородная'|31|||6000149|||'кирпичный'|'индивидуальный'|1952|'кирпичные'|2|0|2|14|948.86|948.86|786.7|162|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
150|'Колпинский'|'Колпино'|'Загородная'|32|||6000150|||'кирпичный'|'индивидуальный'|1952|'кирпичные'|2|0|2|14|937|937|770|167|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
151|'Колпинский'|'Колпино'|'Загородная'|33|||6000151|||'кирпичный'|'индивидуальный'|1949|'кирпичные'|2|0|2|14|934.9|934.9|770.9|164|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
152|'Колпинский'|'Колпино'|'Загородная'|34|||6000152|||'кирпичный'|'индивидуальный'|1950|'кирпичные'|2|0|2|14|898.49|898.49|737.49|161|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
153|'Колпинский'|'Колпино'|'Загородная'|37|||6000153|||'кирпичный'|'индивидуальный'|1954|'кирпичные'|2|0|2|14|940.23|940.23|771.23|169|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
154|'Колпинский'|'Колпино'|'Загородная'|40|||6000154|||'кирпичный'|'индивидуальный'|1948|'кирпичные'|2|0|2|14|928.79|928.79|766.79|162|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
155|'Колпинский'|'Колпино'|'Загородная'|41|2||6000155|||'кирпичный'|'индивидуальный'|1972|'кирпичные'|3|0|3|36|1692.18|1692.18|1539.18|153|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
156|'Колпинский'|'Колпино'|'Загородная'|42|||6000156|||'кирпичный'|'индивидуальный'|1956|'кирпичные'|3|0|2|14|1263.46|1263.46|1117.46|146|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
157|'Колпинский'|'Колпино'|'Загородная'|43|||6000157|||'кирпичный'|'индивидуальный'|1960|'кирпичные'|3|0|3|32|1602.88|1602.88|1447.88|155|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
158|'Колпинский'|'Колпино'|'Загородная'|43|2||6000158|||'кирпичный'|'индивидуальный'|1972|'кирпичные'|5|0|5|80|4827.37|4827.37|4245.37|582|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
