17|'Кронштадтский'||'Андреевская'|14|'А'||'09_000017'|'РЖА'||'индивидуальный'|'индивидуальный'|1979|'кирпичные'|4|0|3|56|3356.67|3304.62|2759.62||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
18|'Кронштадтский'||'Андреевская'|9|||'09_000018'|'РЖА'||'индивидуальный'|'индивидуальный'|1979|'кирпичные'|4|0|3|46|2434.5|2386.5|2116.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
19|'Кронштадтский'||'Андреевская'|'д.11'|||'09_000019'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|8|1064|1064|634.7|311.3|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
20|'Кронштадтский'||'Андреевская'|'д.5'|||'09_000020'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|6|1355.6|1355.6|413.6|879|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
21|'Кронштадтский'||'Большевистская'|'6/8'|||'09_000021'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|4|33|2066.1|1980.23|1716.5|69.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
22|'Кронштадтский'||'Велещинского'|12|||'09_000022'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|4|0|1|9|1276.46|1276.46|925|251.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
23|'Кронштадтский'||'Велещинского'|14|||'09_000023'|'РЖА'||'индивидуальный'|'индивидуальный'|1973|'кирпичные'|4|0|2|30|1652.8|1587.8|1404.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
24|'Кронштадтский'||'Велещинского'|15|'А'||'09_000024'|'РЖА'||'индивидуальный'||1968|'кирпичные'|5|0|5|100|4855.9|4724.8|4350.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
25|'Кронштадтский'||'Велещинского'|'19/40'|||'09_000025'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|4|0|1|12|892.9|890.76|577.3|189.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
26|'Кронштадтский'||'Велещинского'|'7/14'|||'09_000026'|'РЖА'||'индивидуальный'|'индивидуальный'|1962|'кирпичные'|5|0|2|40|1804.5|1804.5|1652.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
27|'Кронштадтский'||'Велещинского'|8|||'09_000027'|'РЖА'||'индивидуальный'|'индивидуальный'|1975|'кирпичные'|4|0|2|22|1328|1268.38|1112||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
28|'Кронштадтский'||'Велещинского'|'9/13'|'А'||'09_000028'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|4|0|4|37|3094.4|3039.36|2783.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
29|'Кронштадтский'||'Владимирская'|'17/5'|||'09_000029'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|6|636|636|392.1|196.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
30|'Кронштадтский'||'Владимирская'|19|||'09_000030'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|8|741.61|741.61|597.31|56.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
31|'Кронштадтский'||'Владимирская'|25|||'09_000031'|'РЖА'||'индивидуальный'|'индивидуальный'|1968|'кирпичные'|5|0|5|99|4659.8|4659.8|4114.6|167.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
32|'Кронштадтский'||'Владимирская'|27|||'09_000032'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|8|899.71|899.71|518.6|256.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
33|'Кронштадтский'||'Владимирская'|32|||'09_000033'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|2|0|2|6|558.1|546.7|357.6|107.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
34|'Кронштадтский'||'Владимирская'|47|||'09_000034'|'РЖА'||'индивидуальный'||1972|'кирпичные'|5|0|3|59|2901.7|2885.7|2491.4|164|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
35|'Кронштадтский'||'Владимирская'|49|||'09_000035'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|9|732.7|719.24|659.7||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
36|'Кронштадтский'||'Восстания'|16|||'09_000036'|'РЖА'||'индивидуальный'|'индивидуальный'|1963|'кирпичные'|5|0|2|40|1823.2|1823.2|1612.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
37|'Кронштадтский'||'Восстания'|18|||'09_000037'|'РЖА'||'индивидуальный'|'индивидуальный'|1959|'кирпичные'|2|0|1|8|305.25|300.65|277.65||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
38|'Кронштадтский'||'Восстания'|20|||'09_000038'|'РЖА'||'индивидуальный'|'индивидуальный'|1959|'кирпичные'|2|0|1|8|307.1|303.17|277.17||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
39|'Кронштадтский'||'Восстания'|22|||'09_000039'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|3|27|1770.5|1764.67|1610.67||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
40|'Кронштадтский'||'Восстания'|26|||'09_000040'|'РЖА'||'индивидуальный'|'индивидуальный'|1965|'кирпичные'|5|0|4|80|3809.3|3775.3|3450.3||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'да'|0|1|1|1|1|0
41|'Кронштадтский'||'Восстания'|5|'А'||'09_000041'|'РЖА'||'индивидуальный'|'индивидуальный'|1837|'кирпичные'|4|0|5|14|13572.6|13572.6|11419.7||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'да'|'нет'|0|1|1|1|1|0
42|'Кронштадтский'||'Восстания'|58|||'09_000042'|'РЖА'||'индивидуальный'|'индивидуальный'|1972|'кирпичные'|5|0|5|95|4442.52|4442.52|4061.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
43|'Кронштадтский'||'Восстания'|64|||'09_000043'|'РЖА'||'индивидуальный'|'индивидуальный'|1970|'кирпичные'|5|0|3|60|2748.4|2748.4|2521.7||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
44|'Кронштадтский'||'Восстания'|72|'А'||'09_000044'|'РЖА'||'индивидуальный'|'индивидуальный'|1979|'кирпичные'|5|0|3|70|3579.9|3492.8|3087.54|77.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
45|'Кронштадтский'||'Восстания'|74|||'09_000045'|'РЖА'||'индивидуальный'|'индивидуальный'|1967|'кирпичные'|5|0|4|80|3742.76|3742.76|3434.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
46|'Кронштадтский'||'Восстания'|80|||'09_000046'|'РЖА'||'индивидуальный'|'индивидуальный'|1977|'кирпичные'|5|0|8|142|6945.09|6945.09|6034.7||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|2|2|0
47|'Кронштадтский'||'Восстания'|'д.10/4'|||'09_000047'|'РЖА'||'индивидуальный'|'индивидуальный'|1960|'кирпичные'|5|0|3|60|2795.7|2795.7|2555.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
48|'Кронштадтский'||'Восстания'|'д.34'|||'09_000048'|'РЖА'||'индивидуальный'|'индивидуальный'|1959|'кирпичные'|2|0|1|8|304.79|304.79|277.79||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|0|0|0
49|'Кронштадтский'||'Восстания'|'д.72а'|||'09_000049'|'РЖА'||'индивидуальный'|'индивидуальный'|1979|'кирпичные'|9|0|1|72|3579.9|3579.9|3185.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
50|'Кронштадтский'||'Восстания'|'д.76'|||'09_000050'|'РЖА'||'индивидуальный'|'индивидуальный'|1972|'кирпичные'|5|0|2|36|2060.3|2060.3|1814.3||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
51|'Кронштадтский'||'Всеволода Вишневского'|13|'А'||'09_000051'|'РЖА'||'индивидуальный'|'индивидуальный'|1958|'кирпичные'|4|0|3|43|3249.3|3249.3|2783.3|86.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
52|'Кронштадтский'||'Всеволода Вишневского'|18|||'09_000052'|'РЖА'||'индивидуальный'|'индивидуальный'|1973|'кирпичные'|5|0|2|40|2185.57|2185.57|1883.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
53|'Кронштадтский'||'Всеволода Вишневского'|5|'А'||'09_000053'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|4|44|2446.7|2407.58|2175.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
54|'Кронштадтский'||'Всеволода Вишневского'|'7/20'|'А'||'09_000054'|'РЖА'||'индивидуальный'|'индивидуальный'|1922|'кирпичные'|3|0|4|25|2291.8|2160.5|1932.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
55|'Кронштадтский'||'Всеволода Вишневского'|'д.20/20'|||'09_000055'|'РЖА'||'индивидуальный'|'индивидуальный'|1971|'кирпичные'|5|0|5|86|4855.1|4855.1|4196.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
56|'Кронштадтский'||'Гидростроителей'|10|||'09_000056'|'РЖА'||'индивидуальный'|'индивидуальный'|1985|'кирпичные'|'1/14,2/10,3/10,4/8,5/8,6/9'|0|6|251|15188|14816.14|11787.24|54.2|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|9|0|1|0|2|0
57|'Кронштадтский'||'Гидростроителей'|4|||'09_000057'|'РЖА'||'индивидуальный'|'индивидуальный'|2003|'кирпичные'|'1/11,2/9,3/9,4/8'|0|4|183|11334.9|10765.8|8844.2||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|5|0|0|2|2|0
58|'Кронштадтский'||'Гидростроителей'|6|||'09_000058'|'РЖА'||'индивидуальный'|'индивидуальный'|2009|'кирпичные'|'1/8,2/8,3/9,              4/11,5/11'|0|5|187|13854.4|13854.4|11422.6||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|7|2|1|1|1|0
59|'Кронштадтский'||'Гражданская'|10|||'09_000059'|'РЖА'||'индивидуальный'|'индивидуальный'|1965|'кирпичные'|5|0|2|40|1783.5|1783.5|1631.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
60|'Кронштадтский'||'Гражданская'|11|||'09_000060'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|2|14|1210.3|1210.3|1089.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|1|1|0
61|'Кронштадтский'||'Гражданская'|15|||'09_000061'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|2|15|1245.01|1245.01|1077.01||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|0|0|0
62|'Кронштадтский'||'Гражданская'|'17/13'|||'09_000062'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|2|14|1135.89|1135.89|833.79|184.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|1|1|0
63|'Кронштадтский'||'Гражданская'|18|||'09_000063'|'РЖА'||'индивидуальный'|'индивидуальный'|1958|'кирпичные'|4|0|3|27|2320.4|2320.4|1932|111.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
64|'Кронштадтский'||'Гражданская'|'20/22'|||'09_000064'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|2|27|1877.9|1877.9|1708.7||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
65|'Кронштадтский'||'Гражданская'|21|||'09_000065'|'РЖА'||'индивидуальный'|'индивидуальный'|1972|'кирпичные'|5|0|3|60|2712.5|2712.5|2483.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
66|'Кронштадтский'||'Гражданская'|23|||'09_000066'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|2|0|1|9|761.2|761.2|705.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
67|'Кронштадтский'||'Гражданская'|25|||'09_000067'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|12|651.5|645.5|583.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
68|'Кронштадтский'||'Гражданская'|7|||'09_000068'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|3|18|1631.7|1631.7|983.2|452.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
69|'Кронштадтский'||'Гражданская'|8|||'09_000069'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|4|0|1|11|921.07|921.07|729.8|68|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|0|0|0
70|'Кронштадтский'||'Гражданская'|9|||'09_000070'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|2|16|1461.9|1419|967.3|322.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|0|0|0
71|'Кронштадтский'||'Гусева'|1|||'09_000071'|'РЖА'||'индивидуальный'|'индивидуальный'|1917|'кирпичные'|3|0|1|6|861.8|861.8|540.8|272|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
72|'Кронштадтский'||'Гусева'|11|'Б'||'09_000072'|'РЖА'||'индивидуальный'|'индивидуальный'|1960|'кирпичные'|5|0|2|40|1797|1797|1596||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
73|'Кронштадтский'||'Гусева'|12|||'09_000073'|'РЖА'||'индивидуальный'|'индивидуальный'|1962|'кирпичные'|5|0|4|79|3760.3|3760.3|3462.3||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
74|'Кронштадтский'||'Гусева'|3|||'09_000074'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|2|21|1521.67|1458.58|1303.67||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|1|1|0
75|'Кронштадтский'||'Гусева'|4|||'09_000075'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|2|9|582.8|566.77|461.77||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
76|'Кронштадтский'||'Гусева'|5|||'09_000076'|'РЖА'||'индивидуальный'|'индивидуальный'|1978|'кирпичные'|5|0|3|59|2736.3|2736.3|2447.3||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
77|'Кронштадтский'||'Гусева'|6|||'09_000077'|'РЖА'||'индивидуальный'||1968|'кирпичные'|5|0|2|40|1793.72|1754.72|1577.72||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
78|'Кронштадтский'||'Гусева'|'9/4'|||'09_000078'|'РЖА'||'индивидуальный'|'индивидуальный'|1968|'кирпичные'|5|0|2|40|1803|1764|1583||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
79|'Кронштадтский'||'Зосимова'|11|'А'||'09_000079'|'РЖА'||'индивидуальный'|'индивидуальный'|1880|'кирпичные'|2|0|1|30|2164.5|2075.15|1129.05|820.1|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|0|0|1|1|1|0
80|'Кронштадтский'||'Зосимова'|'18/15'|||'09_000080'|'РЖА'||'индивидуальный'|'индивидуальный'|1956|'кирпичные'|4|0|5|45|3819.95|3819.95|3183.99|186.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
81|'Кронштадтский'||'Зосимова'|2|||'09_000081'|'РЖА'||'индивидуальный'|'индивидуальный'|1977|'кирпичные'|7|0|5|160|8789.92|8789.92|7452.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|0|1|1|1|0
82|'Кронштадтский'||'Зосимова'|22|1||'09_000082'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|12|847.75|847.75|704.45||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|0|0|0
83|'Кронштадтский'||'Зосимова'|22|2||'09_000083'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|1|12|731.02|731.02|570.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|1|1|0
84|'Кронштадтский'||'Зосимова'|'28/30'|||'09_000084'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|3|0|3|14|1552.3|1541.15|1131.62|266.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
85|'Кронштадтский'||'Зосимова'|34|||'09_000085'|'РЖА'||'индивидуальный'||1968|'кирпичные'|5|0|4|80|3838|3742.67|3442||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
86|'Кронштадтский'||'Зосимова'|4|||'09_000086'|'РЖА'||'индивидуальный'|'индивидуальный'|1977|'кирпичные'|8|0|7|226|12091.92|12091.92|10448.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|0|2|2|2|0
87|'Кронштадтский'||'Зосимова'|'42/23'|'А'||'09_000087'|'РЖА'||'индивидуальный'|'индивидуальный'|1973|'кирпичные'|5|0|7|142|8286.8|7879.82|7313.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
88|'Кронштадтский'||'Зосимова'|5|'А'||'09_000088'|'РЖА'||'индивидуальный'|'индивидуальный'|1971|'кирпичные'|5|0|2|38|1921.2|1897.7|1724.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|0|0|0
89|'Кронштадтский'||'Зосимова'|'6/40'|'А'||'09_000089'|'РЖА'||'индивидуальный'|'индивидуальный'|1970|'кирпичные'|5|0|5|120|6732.79|6732.79|5802||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
90|'Кронштадтский'||'Зосимова'|7|'А'||'09_000090'|'РЖА'||'индивидуальный'|'индивидуальный'|1971|'кирпичные'|6|0|3|73|3807.7|3622.04|3011.3|57.3|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|0|0|1|1|0
91|'Кронштадтский'||'Зосимова'|9|'А'||'09_000091'|'РЖА'||'индивидуальный'|'индивидуальный'|1971|'кирпичные'|5|0|7|133|6972.71|6972.71|6157.3||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
92|'Кронштадтский'||'Интернациональная'|6|'А'||'09_000092'|'РЖА'||'индивидуальный'|'индивидуальный'|1958|'кирпичные'|4|0|3|14|2605.35|2605.35|2139.4|196.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
93|'Кронштадтский'||'Интернациональная'|'7/22'|||'09_000093'|'РЖА'||'индивидуальный'|'индивидуальный'|1900|'кирпичные'|2|0|3|12|1350.48|1318.71|868.61|292.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
94|'Кронштадтский'||'Интернациональная'|'д.5/11'|||'09_000094'|'РЖА'||'индивидуальный'|'индивидуальный'|1960|'кирпичные'|3|0|2|18|869.8|869.8|758.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
95|'Кронштадтский'||'Карла Либкнехта'|'15а'|||'09_000095'|'РЖА'||'индивидуальный'|'индивидуальный'|1932|'кирпичные'|5|0|3|55|3693.6|3616.8|3078.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|0|1|1|1|0
96|'Кронштадтский'||'Карла Либкнехта'|'15б'|'А'||'09_000096'|'РЖА'||'индивидуальный'|'индивидуальный'|1932|'кирпичные'|5|0|3|44|3245.1|3176.9|2658||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|0|1|1|1|0
97|'Кронштадтский'||'Карла Либкнехта'|17|'А'||'09_000097'|'РЖА'||'индивидуальный'|'индивидуальный'|1981|'кирпичные'|5|0|5|90|4665.7|4665.7|4007.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
98|'Кронштадтский'||'Карла Либкнехта'|24|'А'||'09_000098'|'РЖА'||'индивидуальный'|'индивидуальный'|1959|'кирпичные'|5|0|3|40|2567.5|2567.5|2295.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
